,pl_orbper
26212,3.5484654
26213,3.54846545
26214,3.5484655
26215,3.54846589
26216,3.54846566
26217,3.5484654
26219,3.548469
26220,3.54846545
26221,3.54846
26222,3.5484654
26223,7.8128315
26224,7.8128584
26226,7.8128584
26227,7.81254
26228,7.81285862
26229,7.8128584
26230,7.8128584
26231,7.812512
26232,7.8128584
26233,7.81285862
26234,7.8125124
26235,9.37663871
26237,9.376137
26238,9.37663713
26239,9.37664325
26240,9.37664325
26241,9.37647
26242,9.3761368
26243,9.37664325
26244,9.37664325
26245,9.37663713
26246,9.37664325
26247,8.5083331
26248,8.5083244
26249,8.5083244
26251,8.50831464
26252,8.508355
26253,8.5083244
26254,8.50840351
26255,8.5083331
26256,8.5083244
26258,5.64067697
26259,5.64067697
26260,5.64067757
26261,5.640662
26262,5.6406754
26263,5.64067757
26264,5.64067757
26265,5.64067242
26266,5.64067757
26267,3.62269606
26268,3.62269606
26269,3.62275506
26270,3.622714
26271,3.62275506
26272,3.62276006
26273,3.62269606
26274,4.28686623
26275,4.2868685
26276,4.286859
26277,4.28686431
26278,4.28686431
26279,4.28686059
26280,4.28686623
26282,4.28686431
26283,4.28686431
26284,9.54927542
26285,9.54927709
26286,9.54927542
26287,9.54927403
26288,9.54926977
26289,9.549273
26290,9.54927542
26292,9.54927542
26293,9.54927709
26294,27.521732
26295,27.52194772
26296,27.52194772
26297,27.52197994
26298,27.52197994
26299,27.5219767
26301,27.52197994
26302,27.52197994
26303,27.52196099
26304,6.8834055
26305,6.8834055
26306,6.883403
26307,6.88341278
26309,6.88340359
26310,6.88341485
26311,6.8834027
26312,6.8834055
26313,6.8834055
26314,6.88341278
26315,3.56809693
26316,3.56808331
26317,3.56809693
26318,3.56809693
26319,3.56808669
26320,3.56809693
26322,3.56809693
26323,3.568065
26324,3.56809961
26325,3.56809961
26326,25.30889748
26327,25.30889748
26329,25.30889748
26330,25.30889748
26331,25.308897
26332,25.30893566
26333,25.30893566
26334,25.30894683
26335,41.74598855
26336,41.74600392
26337,41.74600392
26338,41.7460184
26339,41.74600392
26340,41.74591
26342,41.7460724
26343,41.74598855
26344,41.74600392
26345,45.1555023
26346,45.154
26348,45.15530074
26349,45.15530956
26350,45.155
26351,45.15529288
26352,45.1542
26353,45.15535633
26354,45.15535633
26355,45.15530074
26356,45.15530074
26357,45.155503
26358,45.15530074
26359,45.156
26360,85.3162004
26361,85.312
26362,85.313
26363,85.3165776
26364,85.3162004
26365,85.31287
26366,85.3165776
26367,85.3128662
26368,85.31664436
26369,85.3165776
26370,85.316
26371,85.3165776
26372,85.3139
26374,130.17746603
26376,130.1831
26377,130.183
26378,130.17662541
26379,130.17746603
26380,130.17802962
26381,130.17814386
26382,130.17802962
26383,130.17746603
26384,130.1845
26385,130.17746603
26386,130.194
26387,130.18
26388,19.55659418
26389,19.55659418
26390,19.55659418
26391,19.55653439
26392,19.55659485
26393,19.55663
26394,19.55662003
26395,19.55662003
26397,19.55659418
26398,19.55659418
26399,296.637865
26400,296.6375817
26401,296.637865
26402,296.637865
26403,296.637865
26404,296.6371
26405,296.63730555
26406,296.6375817
26408,26.6294395
26409,26.62941953
26410,26.62946276
26411,26.62942
26412,26.62949944
26413,26.62946276
26414,26.62946276
26415,26.62941953
26416,34.43587975
26417,34.43587975
26418,34.4359387
26419,34.43587975
26420,34.43587975
26421,34.43596883
26422,34.43582968
26424,34.4359387
26425,34.43576
26426,28.86236571
26428,28.86235584
26429,28.86237473
26430,28.86235584
26431,28.86231
26432,28.86237721
26433,28.86235584
26434,28.86235584
26435,28.86236571
26436,5.65178922
26437,5.65179605
26438,5.65178735
26439,5.65179605
26440,5.65179605
26441,5.65179605
26442,5.651838
26443,5.65178922
26445,5.65181706
26446,19.96371318
26447,19.96359
26448,19.96371318
26449,19.96371318
26450,19.96364808
26451,19.96367208
26452,19.96371318
26453,19.9636689
26454,19.96367208
26455,24.85466504
26456,24.85462415
26457,24.85462415
26458,24.85462415
26460,24.85463056
26461,24.85466504
26462,24.854687
26463,24.85462415
26464,60.92832271
26465,60.92832271
26466,60.92832271
26468,60.92818866
26469,60.92828898
26470,60.9292
26471,60.92832271
26472,60.92818866
26473,60.92832947
26474,8.51203588
26476,8.51203588
26477,8.51205
26478,8.51204786
26479,8.51203588
26480,8.51203588
26481,8.51203687
26482,8.51203774
26483,8.51203774
26484,24.30784323
26486,24.30784323
26487,24.30788504
26488,24.3078946
26489,24.3078946
26490,24.307983
26491,24.3078946
26492,24.3078946
26493,24.30793833
26494,7.87740709
26495,7.87740709
26496,7.87761021
26497,7.87740709
26498,7.8774163
26499,7.88
26500,7.87740709
26501,7.8773565
26502,7.8774163
26505,7.877356
26506,7.87742645
26507,7.877
26508,16.38489988
26509,16.38
26511,16.38478073
26513,16.38482024
26514,16.38522911
26515,16.38485646
26516,16.38485646
26517,16.385
26518,16.38481298
26519,16.38489988
26520,16.385
26521,16.38485646
26522,16.38485646
26523,16.3850021
26524,36.44530957
26525,36.4451982
26526,36.4454001
26527,36.4454001
26528,36.44591
26529,36.44516433
26531,36.445171
26533,36.44548195
26534,36.4451982
26535,36.4451982
26536,36.4451982
26537,19.67409703
26538,19.67409703
26539,19.67416124
26540,19.67416124
26541,19.67415985
26542,19.67417637
26543,19.67423
26544,19.67416124
26545,19.67416124
26546,5.21104101
26547,5.211058
26548,5.21104597
26549,5.21104261
26550,5.21104153
26551,5.21104261
26552,5.21104261
26553,5.21104597
26554,5.21104261
26556,22.20813214
26557,22.20809549
26558,22.20813214
26559,22.20809549
26560,22.20746759
26561,22.20792
26562,22.20813214
26563,22.20813214
26564,22.20799506
26565,38.58422849
26566,38.58422849
26568,38.5833679
26569,38.58358886
26570,38.58437961
26571,38.5833679
26572,38.58336
26573,38.58443238
26574,38.58422849
26575,38.58422849
26576,5.83598311
26577,5.8359839
26578,5.83598311
26580,5.83598311
26581,5.83598311
26582,5.83599485
26583,5.835973
26584,5.83599485
26585,5.83597706
26586,7.97419807
26587,7.97412529
26588,7.97420583
26589,7.97419807
26590,7.97419807
26591,7.97419807
26593,7.97420583
26594,7.974157
26595,7.97421309
26596,1.88899036
26598,1.888971
26599,1.88897906
26600,1.88899036
26601,1.88897906
26602,1.88897906
26603,1.88897906
26604,1.88898128
26605,18.68421
26606,18.68404933
26607,18.68398102
26608,18.68404933
26609,18.68412217
26610,18.68404933
26612,18.68404933
26613,18.68405716
26614,18.68405716
26615,5.45851
26616,5.45849677
26617,5.45849914
26618,5.45849832
26619,5.45849832
26620,5.45849832
26622,5.45849832
26623,5.45848223
26624,5.45849914
26625,13.28536452
26627,13.28535633
26628,13.285388
26629,13.28507221
26630,13.28536452
26631,13.28535633
26632,13.28535633
26633,13.28535633
26634,13.28534769
26635,19.78297415
26637,19.78299949
26638,19.78297415
26639,19.7830259
26640,19.7830344
26641,19.78297415
26642,19.78302
26643,19.78297415
26644,19.7830259
26645,1.98035766
26646,1.98035667
26647,1.98035766
26648,1.98034999
26649,1.9803619
26650,1.98035667
26651,1.9803601
26652,1.98035766
26653,1.98035766
26654,12.8345022
26655,12.8344771
26656,12.83404
26657,12.8345022
26658,12.8345022
26659,12.8344771
26660,12.83447558
26661,12.8345022
26662,12.83443354
26663,35.86286
26664,35.8656484
26665,35.8657306
26666,35.86619949
26667,35.8657306
26668,35.8656484
26669,35.8657306
26670,18.6489525
26671,18.64929678
26672,18.64895
26673,18.64932728
26674,18.64929678
26675,18.64934587
26677,18.649
26678,18.64932728
26679,18.64929678
26680,18.64929678
26681,38.558
26682,38.55760865
26683,38.5575914
26684,38.5583038
26685,38.55831
26686,38.5576546
26687,38.5575914
26688,38.5575914
26690,38.5576546
26691,38.55801645
26692,38.5575914
26693,9.75192101
26694,9.75193182
26696,9.75193182
26697,9.751962
26698,9.75192101
26699,9.75193182
26700,9.75193182
26701,9.75193
26702,9.75193395
26703,39.30924
26704,39.30941904
26705,39.30941904
26706,39.30941057
26707,39.30941904
26709,39.30940215
26710,39.30944096
26711,39.30941904
26712,39.30944096
26713,29.88487723
26714,29.88485741
26715,29.88485741
26716,29.88485741
26717,29.88571
26719,29.88485741
26720,29.88487723
26721,29.88485994
26722,12.924907
26723,12.92491623
26724,12.92489803
26726,12.924909
26727,12.92489803
26728,12.92491623
26729,12.92491623
26730,12.92491623
26731,12.92493305
26732,28.51120525
26733,28.51120525
26734,28.51120525
26735,28.51117639
26737,28.51118228
26738,28.511096
26739,28.51117196
26740,28.51120525
26741,28.51117639
26742,15.959946
26743,15.95994513
26744,15.95999283
26745,15.95994513
26746,15.95994513
26747,15.95994513
26748,15.95995611
26749,15.95995458
26750,15.95995611
26751,7.37868381
26752,7.37867551
26753,7.37862283
26754,7.37867551
26755,7.37862283
26756,7.37862283
26757,7.37868977
26758,7.378776
26759,4.9033218
26760,4.9033218
26761,4.90332155
26762,4.90332155
26763,4.90331338
26765,4.90332155
26766,4.90331667
26767,4.903349
26768,4.90332155
26769,1.8270823
26770,1.8270823
26771,1.82708193
26772,1.8270823
26773,1.8270819
26774,1.82708193
26775,1.8270813
26776,1.82708839
26777,1.8270823
26780,3.24755522
26781,3.24755522
26782,3.24754881
26783,3.2475547
26784,3.247583
26785,3.24754881
26786,3.24755522
26787,3.24754699
26788,3.24755522
26789,81.73780699
26790,81.73805605
26791,81.737872
26792,81.73780699
26793,81.73780699
26794,81.73747
26795,81.73778
26796,81.73780699
26797,81.737872
26798,81.73780699
26800,81.73778
26801,81.73764829
26802,125.63064
26803,125.6291479
26804,125.62850932
26805,125.62837909
26806,125.62887621
26807,125.62887621
26808,125.63243
26809,125.6291479
26811,125.62887621
26812,125.62887621
26813,1000.0
26814,8.01081478
26815,8.01081478
26816,8.010944
26817,8.01080765
26819,8.01280975
26820,8.011
26822,8.011
26823,8.01078456
26824,8.01078456
26825,8.01081478
26826,8.0109434
26827,8.01081478
26828,8.01
26829,12.072
26830,12.07
26832,12.0717249
26833,12.072
26835,12.07135949
26836,12.07130385
26837,12.07134205
26838,12.07135949
26839,12.07135949
26840,12.07172
26841,12.07134205
26842,12.07135949
26843,20.99589959
26844,20.99589959
26846,20.99597271
26847,20.99587872
26848,20.9954
26849,20.99587872
26850,20.995
26851,20.99574839
26852,20.995694
26853,20.99589959
26854,20.99589959
26856,172.7012555
26857,172.7046083
26858,172.7049784
26859,172.7049784
26860,172.7046083
26861,172.6909
26862,172.7049784
26863,172.6957966
26865,172.7049784
26866,5.08007383
26867,5.08005848
26868,5.08005848
26869,5.0800579
26871,5.0800579
26872,5.08005848
26873,5.08006
26874,5.08005848
26875,5.08004339
26876,13.14494
26877,13.14497566
26879,13.14497566
26880,13.14496741
26881,13.14497566
26882,13.14496443
26883,13.14497566
26884,13.14496741
26885,13.14496978
26886,13.89961966
26887,13.89961592
26888,13.89970433
26889,13.89961966
26891,13.89961966
26892,13.89961966
26893,13.899645
26894,13.89963233
26895,13.89963233
26896,21.41616926
26897,21.41616926
26899,21.41624083
26900,21.41616926
26901,21.41624083
26902,21.41616926
26903,21.41611518
26904,21.41664
26905,21.41635034
26906,13.249212
26907,13.24931848
26909,13.24934059
26910,13.24933726
26911,13.24933385
26912,13.24934059
26913,13.24934059
26914,13.24934059
26915,13.24931848
26916,4.14701989
26917,4.14702026
26918,4.14702026
26919,4.14702026
26920,4.1470198
26921,4.14702119
26923,4.14702277
26924,4.14702026
26925,4.14702119
26927,6.0103736
26928,6.01038429
26929,6.01038334
26930,6.01038429
26931,6.01038334
26932,6.01038429
26933,6.01038429
26934,6.01039754
26935,6.01038404
26936,4.45419446
26937,4.45419434
26938,4.45419434
26939,4.45419434
26940,4.45417003
26941,4.45419425
26942,4.4541913
26944,4.45419434
26945,4.45419425
26946,42.9495649
26947,42.949522
26948,42.94957774
26949,42.9495649
26950,42.9495649
26952,42.9495649
26953,42.949522
26954,42.94953671
26955,42.95
26956,42.95011
26957,117.033521
26958,116.9562
26960,117.04256631
26961,117.040498
26962,117.040498
26963,117.033521
26964,117.040498
26965,117.040498
26966,24.6147995
26967,24.61480613
26968,24.61482073
26969,24.61482073
26970,24.614847
26971,24.61482073
26972,24.61480613
26973,24.61484301
26974,27.9653169
26975,27.9541337
26976,27.9537959
26978,27.9537959
26979,27.9537959
26980,27.95369
26981,27.9541337
26982,27.95
26983,27.9481449
26984,27.9537959
26985,42.14334
26986,42.1412664
26987,42.1406089
26988,42.1516418
26989,42.1412664
26990,42.12447819
26991,42.1412664
26992,42.126
26994,42.1406089
26995,42.1412664
26996,2.21111699
26997,2.211099
26998,2.21112285
26999,2.21111094
27000,2.21112285
27001,2.21112285
27002,2.21111699
27003,2.21112285
27005,2.2111068
27006,4.61757445
27007,4.617534
27008,4.61749056
27009,4.61746693
27010,4.61746693
27011,4.617519
27013,4.61746693
27014,4.61749056
27015,4.61746693
27017,10.19851808
27018,10.19851808
27019,10.19851808
27020,10.19851808
27021,10.19849255
27022,10.198574
27023,10.19849255
27024,10.19852178
27025,10.198545
27026,8.60009931
27027,8.60009931
27028,8.60010664
27029,8.60010411
27030,8.60010411
27031,8.600121
27032,8.60010411
27034,8.60010411
27035,8.60010324
27036,12.37647168
27038,12.3764661
27039,12.3764661
27040,12.376487
27041,12.37646897
27042,12.37646897
27043,12.3764661
27044,12.3764467
27045,12.3764661
27046,5.26341577
27047,5.26341679
27048,5.26341577
27049,5.26341522
27050,5.2634076
27051,5.26341577
27052,5.26341577
27054,5.26341522
27055,5.26341136
27056,4.03046954
27057,4.03046804
27058,4.030467
27059,4.03046679
27060,4.03046679
27061,4.03046804
27062,4.03046804
27064,4.03046931
27065,4.0304645
27066,4.03046804
27067,328.2399546
27068,328.2399546
27069,328.240201
27070,328.2402
27071,328.24017
27072,328.2399546
27073,328.2399546
27075,328.240201
27076,328.23996369
27078,1.90220856
27079,1.90220856
27080,1.90220865
27081,1.90220856
27082,1.90220835
27083,1.90220773
27084,1.90221
27085,1.90220856
27086,1.90220865
27087,16.21775407
27088,16.21771107
27089,16.21775587
27090,16.21774917
27091,16.21775407
27092,16.21775407
27094,16.21774917
27095,16.21775407
27096,16.217504
27097,11.72292176
27099,11.72292176
27100,11.722936
27101,11.72292176
27102,11.72294988
27103,11.72291212
27104,11.72292176
27105,11.72291212
27106,11.72291963
27107,3.70598955
27108,3.70599166
27109,3.70599098
27110,3.70598955
27111,3.70599166
27113,3.70597181
27114,3.70598955
27115,3.70598955
27116,3.70597
27117,29.00790538
27118,29.00789166
27119,29.00790538
27120,29.00788497
27122,29.00789642
27123,29.00790538
27124,29.0078
27125,29.00789166
27126,29.00790538
27128,17.58752333
27129,17.58752333
27130,17.58752333
27131,17.58753942
27132,17.58751643
27133,17.58751692
27134,17.587568
27135,17.58752333
27136,17.58751692
27137,10.501
27138,10.5007334
27139,10.50343
27140,10.5007334
27141,10.5007334
27142,10.5034294
27143,10.50106713
27144,10.5007334
27147,10.5007712
27148,10.501
27149,10.5007712
27150,10.5016
27151,10.5007334
27152,21.4050484
27153,21.4054901
27154,21.4054901
27155,21.4054422
27156,21.40239
27157,21.40505
27158,21.4054422
27160,21.405
27161,21.4054901
27162,21.4054901
27163,21.40569598
27164,21.4054901
27165,21.405
27167,1002.0
27168,994.439067
27169,18.47762694
27170,18.47764449
27171,18.477644
27172,18.47763641
27173,18.477659
27174,18.47764449
27175,18.47764449
27176,18.47760503
27177,18.4776196
27178,18.47764449
27179,18.47762694
27181,58.36205791
27182,58.36201579
27183,58.3620495
27184,58.3620495
27185,58.36205791
27186,58.36209
27187,58.3620495
27189,58.36206265
27190,58.3620495
27191,5.35016198
27192,5.35016198
27193,5.350193
27194,5.35015611
27195,5.35015554
27196,5.35016198
27197,5.35016198
27198,5.35016878
27200,5.35015611
27201,18.00931444
27202,18.00932214
27203,18.00932214
27204,18.00931444
27205,18.0093215
27206,18.009297
27208,18.00932345
27209,18.00931444
27210,18.00931444
27211,22.18431103
27212,22.18432708
27213,22.18432708
27214,22.18435139
27215,22.184312
27216,22.18431824
27218,22.18432708
27219,22.18431824
27220,22.18432708
27221,3.75083254
27222,3.75083228
27223,3.7508299
27224,3.75083342
27225,3.75083228
27226,3.75083293
27227,3.75083293
27228,3.75083228
27229,3.75083228
27231,4.2437395
27232,4.2437481
27233,4.24374723
27234,4.243743
27235,4.2437481
27236,4.24374723
27237,4.24374723
27238,4.24374723
27239,18.42794624
27240,18.42794624
27242,18.42794624
27243,18.42795886
27244,18.42794624
27245,18.42792967
27246,18.42794957
27247,18.42794957
27248,18.42787
27249,16.54301
27250,16.54296952
27251,16.54295261
27252,16.54297375
27253,16.54297375
27254,16.54295261
27255,16.54297375
27256,16.54300162
27257,16.54297375
27259,11.02347475
27260,11.0234748
27261,11.023423
27262,11.02347475
27263,11.02347475
27264,11.02347673
27265,11.02346978
27266,11.02347475
27267,11.0234748
27269,34.18890521
27270,34.18890521
27271,34.18896
27272,34.18890521
27273,34.18884323
27274,34.18897038
27276,34.18890521
27277,34.18884323
27278,34.18883069
27280,5.729
27281,5.72931758
27282,5.72932402
27283,5.7293196
27284,5.72932862
27285,5.729319
27286,5.72
27287,5.72931758
27288,5.72932862
27289,5.72932862
27290,5.72932015
27291,5.72932862
27292,11.60907117
27293,11.609257
27294,11.60908533
27295,11.60907117
27296,11.6
27297,11.60907117
27298,11.6092567
27299,11.60907117
27301,11.609
27302,11.60914938
27303,11.60908533
27304,4.30166471
27305,4.301662
27306,4.30165843
27307,4.301662
27308,4.301671
27309,4.301662
27310,4.30165843
27311,4.301662
27313,4.30168401
27314,4.79859939
27315,4.79862186
27316,4.79860846
27317,4.79859939
27318,4.79860021
27319,4.79859939
27320,4.79859939
27321,4.79860021
27322,4.798625
27324,17.20522898
27325,17.20523483
27326,17.20522898
27327,17.20523483
27328,17.20522842
27329,17.20523483
27330,17.20523483
27331,17.20520128
27333,17.205222
27334,22.18329658
27335,22.18332255
27336,22.18329658
27337,22.18341105
27339,22.18332255
27340,22.18339
27341,22.18329658
27342,22.18329658
27343,22.18333217
27344,7.65878097
27345,7.658774
27346,7.65880414
27347,7.65880414
27348,7.65880048
27349,7.65880414
27350,7.65880414
27351,7.65880048
27353,7.65879146
27354,9.37891944
27355,9.37891944
27356,9.37891944
27357,9.37891944
27358,9.37890187
27359,9.37884282
27361,9.3789167
27362,9.379012
27363,9.3789167
27364,29.91136794
27366,29.9115
27367,29.91136794
27368,29.91147041
27369,29.91136794
27370,29.9111886
27371,29.91136794
27372,29.91130474
27373,29.9111886
27374,25.69582143
27375,25.69581456
27376,25.69597
27377,25.69578251
27378,25.69578251
27379,25.69578251
27380,25.69581456
27381,25.69587165
27383,25.69578251
27384,1.6168863
27385,1.6168822
27386,1.61688707
27387,1.6168837
27388,1.6168837
27389,1.6168837
27390,1.6168837
27391,1.61688337
27392,1.61688337
27394,9.66857723
27395,9.66857723
27397,9.66857723
27398,9.66855291
27399,9.66857386
27400,9.66857723
27401,9.66857801
27402,9.66857386
27403,9.668464
27404,10.21871176
27405,10.21866016
27407,10.21864532
27408,10.21866016
27409,10.21864532
27410,10.22
27411,10.21866016
27412,10.2184954
27413,10.21866016
27414,10.21877706
27415,10.21851
27416,10.219
27417,15.5741568
27418,15.57363551
27419,15.574
27420,15.5737596
27422,15.57
27423,15.57363551
27424,15.573637
27425,15.57363551
27426,15.57363551
27427,15.5738
27428,15.57387465
27429,15.573637
27430,40.10101
27431,40.1014272
27432,40.101371
27433,40.1014272
27434,40.1014272
27435,40.1015561
27436,40.1015561
27437,40.1014272
27438,40.10165674
27440,40.10167463
27441,4.45816994
27442,4.45815716
27443,4.458252
27444,4.45815716
27445,4.45814897
27446,4.45814897
27447,4.45815716
27448,8.22241355
27449,8.22241966
27450,8.22241966
27451,8.22239031
27452,8.22248
27453,8.22241966
27454,8.22241966
27455,8.22241355
27456,8.22241964
27458,40.6069821
27459,40.6069821
27460,40.6069821
27461,40.60705649
27462,40.606895
27463,40.6069821
27464,40.60693948
27466,40.606895
27467,40.60709
27468,18.49234792
27469,18.49235668
27470,18.49235668
27471,18.49234792
27472,18.4923543
27474,18.49235668
27475,18.49235571
27476,18.492336
27477,18.49235668
27478,6.51003001
27479,6.51004048
27480,6.5100253
27481,6.510036
27483,6.5100253
27484,6.5100253
27485,6.51003001
27486,6.51005009
27487,6.5100253
27488,35.1810304
27490,35.1810304
27491,35.18105723
27492,35.1810304
27493,35.18112
27494,35.18105723
27495,35.1808248
27496,35.18103123
27497,35.1810304
27498,2.75235969
27499,2.75235975
27500,2.75235969
27501,2.75235975
27503,2.75236021
27504,2.7523623
27505,2.75235975
27506,2.75236312
27507,2.75235975
27508,2.10472197
27509,2.10472218
27510,2.10472218
27511,2.10472218
27512,2.10472197
27514,2.1047142
27515,2.10472218
27516,2.10472072
27517,2.10472182
27518,10.94027841
27519,10.940266
27520,10.94024227
27521,10.94026745
27522,10.94026745
27523,10.94027841
27524,10.94027841
27525,10.94027841
27526,10.94030197
27528,4.22162536
27529,4.22162619
27530,4.22162536
27531,4.22162338
27532,4.22162536
27533,4.22162536
27534,4.221644
27536,4.22162342
27537,4.22162619
27538,16.54967098
27540,16.54964934
27541,16.549414
27542,16.54967098
27543,16.54964934
27544,16.54964644
27545,16.54964563
27546,16.54964934
27547,16.54964934
27548,3.52468054
27549,3.52467888
27550,3.52467888
27551,3.52467
27552,3.52466011
27553,3.52468054
27554,3.52468054
27555,11.8693144
27557,11.8691507
27558,11.8693144
27559,11.86880387
27560,11.8691507
27561,11.8681707
27562,11.8691507
27563,11.8691507
27564,11.86817
27565,17.9776157
27566,17.9776037
27567,17.97759021
27568,17.9801235
27569,17.98012
27570,17.9776157
27572,17.9776157
27573,17.9776037
27574,17.9776157
27575,5.85296623
27576,5.85296257
27577,5.85296257
27578,5.85296885
27579,5.85296257
27580,5.85296355
27582,5.85296885
27583,5.85296257
27584,5.852981
27585,81.1699
27586,81.1701587
27587,81.1694299
27588,81.16970221
27589,81.1701587
27590,81.16951302
27591,81.1694299
27592,81.1694299
27594,81.1694299
27595,2.82021
27597,2.8201906
27598,2.82019241
27599,2.82019241
27600,2.82019241
27601,2.82018502
27602,2.8201906
27603,2.82019241
27604,2.82019054
27605,21.21708973
27606,21.21708973
27608,21.21710588
27609,21.21708973
27610,21.21712312
27611,21.21712312
27612,21.21711
27613,21.21716775
27614,21.21708973
27615,13.64617478
27616,13.64618192
27617,13.64617478
27618,13.64618192
27619,13.64618192
27620,13.64622009
27621,13.64625
27622,13.64618192
27624,13.64614318
27625,25.3029092
27626,25.30292332
27627,25.30291816
27628,25.30292332
27629,25.30288275
27631,25.302868
27632,25.30292332
27633,25.30292332
27634,25.30291816
27635,12.3860474
27636,12.38602
27637,12.3860474
27638,21.30022655
27639,21.30019553
27640,21.30022655
27641,21.30003
27643,21.30020491
27644,21.30025418
27645,21.30020491
27646,21.30022655
27647,21.30022655
27648,13.02347295
27649,13.023636
27650,13.02365861
27651,13.02368089
27653,13.02363236
27654,13.02365861
27655,13.02365861
27656,13.02365861
27657,13.02363236
27658,3.7017654
27659,3.70175428
27660,3.70175428
27661,3.7017654
27662,3.70176812
27663,3.70175428
27664,3.70175428
27665,3.70173
27667,86.4947807
27668,86.4947807
27669,86.4943704
27670,86.49482304
27671,86.4943704
27672,86.4926
27673,86.4945
27674,86.4947807
27675,15.65563866
27676,15.65558
27677,15.65562652
27678,15.65562652
27679,15.65566138
27681,15.65563866
27682,15.6556691
27683,15.65562652
27684,15.65562652
27685,3.2346944
27686,3.2346993
27687,3.23469955
27688,3.234699
27689,3.23469931
27690,3.2346994
27691,3.2346996
27692,3.23469931
27693,3.23469931
27694,3.23469928
27695,3.234702
27696,3.23469928
27697,3.234723
27698,3.2346994
27700,3.23469931
27701,3.23469918
27702,7.13294363
27703,7.13294363
27704,7.1334
27705,7.133
27706,7.132
27707,7.131618
27709,7.1329472
27710,7.13294363
27711,7.1329472
27712,7.131
27713,7.1
27714,7.1316185
27715,7.13294363
27716,8.91902447
27717,8.91935
27718,8.9
27719,8.91901228
27720,8.91901228
27721,8.91902447
27722,8.919
27723,8.9187
27725,8.9193459
27726,8.91902447
27727,8.91897605
27728,8.9177
27729,8.91902447
27730,8.922
27731,11.8984948
27732,11.8984932
27733,11.8984932
27734,11.899
27735,11.8984932
27736,11.9016171
27737,11.8984932
27738,11.90162
27739,11.903
27740,11.9
27742,11.8981
27743,11.8984948
27744,23.67523
27745,23.67513153
27747,23.67517607
27748,23.67520728
27749,23.67517607
27750,23.67521606
27751,23.67517607
27752,23.67513153
27753,23.67517607
27754,5.378868
27755,5.37886844
27756,5.37888367
27758,5.37886294
27759,5.378901
27760,5.378868
27761,5.37886844
27762,5.37886844
27763,5.37886844
27764,15.28467725
27765,15.28476211
27766,15.28467725
27767,15.28469497
27768,15.28469497
27769,15.28429697
27770,15.28462
27772,15.28469497
27773,15.28469497
27774,21.05611138
27775,21.05358596
27776,21.05358596
27777,21.05744
27779,21.05349939
27780,21.05358596
27781,21.08574434
27782,21.05358596
27783,21.05349939
27784,127.90883265
27785,127.90073
27786,127.90980919
27787,127.905412
27788,127.9075774
27789,127.9075774
27790,127.9075774
27791,127.9075774
27792,127.905412
27794,6.2171292
27795,6.217168
27796,6.21716039
27797,6.2171292
27798,6.2171292
27799,6.21720925
27800,6.21716039
27802,6.2171292
27804,25.85501786
27805,25.85493523
27806,25.85499978
27807,25.85501786
27808,25.85504599
27809,25.85499978
27810,25.85501786
27811,25.85501786
27812,25.85515
27813,3.38353807
27814,3.38353807
27815,3.38354024
27816,3.383536
27817,3.38354024
27818,3.38353341
27819,3.38353807
27820,3.38353535
27821,3.38353807
27823,2.35895152
27824,2.35895152
27825,2.35895152
27827,2.3589524
27828,2.35895152
27829,2.35895621
27830,2.3589524
27831,2.359002
27832,24.31575992
27833,24.31575992
27835,24.31574009
27836,24.31575992
27837,24.31575992
27838,24.31587176
27839,24.31573754
27840,24.31574009
27841,24.31587
27842,0.63816343
27843,0.6381632
27844,0.63816293
27845,0.6381632
27846,0.638154
27847,0.63816293
27848,0.6381632
27849,0.6381632
27851,39.6769617
27852,39.6766071
27853,39.67679977
27854,39.6769617
27855,39.6767095
27856,39.6766071
27857,39.6769617
27858,39.67715
27859,6.41246
27860,6.41251504
27862,6.41251504
27863,6.41250944
27864,6.41259716
27865,6.41251504
27866,6.41251295
27867,6.41251504
27868,6.41251295
27869,6.52121067
27871,6.521234
27872,6.52121067
27873,6.52120392
27874,6.52120963
27875,6.52120963
27876,6.52120576
27877,6.52121067
27878,6.52121067
27879,59.87792
27880,59.877824
27881,59.87793639
27882,59.877824
27884,59.87769
27885,59.87805381
27886,59.8780258
27887,59.8780258
27888,59.8791008
27889,59.877824
27890,59.87756
27892,59.877824
27893,6.996922
27894,6.99692624
27895,6.99692655
27896,6.99692544
27897,6.99692655
27898,6.99692624
27899,6.99692655
27900,6.99692696
27902,6.99692655
27903,151.86392
27904,151.86547622
27905,151.8654
27906,151.863949
27908,151.8638332
27909,151.86392
27910,151.86392
27911,151.863949
27912,151.86392
27913,2.4370333
27914,2.43702922
27915,2.4370333
27916,2.4370333
27918,2.43702922
27919,2.43703296
27920,2.437018
27921,2.43702276
27922,2.4370333
27923,3.72215641
27924,3.7221589
27925,3.72215641
27926,3.72218
27927,3.7221589
27928,3.72215735
27929,3.7221562
27931,3.72215641
27932,3.72215641
27933,15.77980122
27934,15.77979614
27935,15.77955
27936,15.77975178
27937,15.77979614
27938,15.77980122
27939,15.77979614
27940,15.77987604
27942,15.77979614
27943,14.03493317
27944,14.03491514
27945,14.03490255
27946,14.03490255
27947,14.034832
27949,14.03491514
27950,14.03491514
27951,14.03492054
27952,14.03491514
27953,10.35584657
27954,10.35585454
27955,10.35588006
27956,10.35586478
27957,10.355742
27958,10.35584657
27959,10.35584657
27960,10.35586478
27961,10.35584657
